id,number,team_name,robot_name,organization,city,region,country,program_id,program_name,grade
172114,6293Z,ZODIAC,,PINECREST ACADEMY CHARTER MIDDLE SCHOOL,Miami,Florida,United States,1,VEX V5 Robotics Competition,High School
49714,7121A,Maverick Robotics,Team 7121A,ARCHBISHOP EDWARD MCCARTHY HIGH SCHOOL,Southwest Ranches,Florida,United States,1,VEX V5 Robotics Competition,High School
49852,7121B,Maverick Robotics,BLITZ,ARCHBISHOP EDWARD MCCARTHY HIGH SCHOOL,Southwest Ranches,Florida,United States,1,VEX V5 Robotics Competition,High School
49871,7121E,Maverick Robotics,,ARCHBISHOP EDWARD MCCARTHY HIGH SCHOOL,Southwest Ranches,Florida,United States,1,VEX V5 Robotics Competition,High School
49853,7121F,Maverick Robotics,ST3VE,ARCHBISHOP EDWARD MCCARTHY HIGH SCHOOL,Southwest Ranches,Florida,United States,1,VEX V5 Robotics Competition,High School
61390,8336Z,IRS,The Collector,HIALEAH GARDENS SENIOR HIGH SCHOOL,Hialeah Gardens,Florida,United States,1,VEX V5 Robotics Competition,High School
70968,10101F,Megazord,Megazord,IMMOKALEE HIGH SCHOOL,Immokalee,Florida,United States,1,VEX V5 Robotics Competition,High School
146560,10101P,Pterazord,Pterazord,IMMOKALEE HIGH SCHOOL,Immokalee,Florida,United States,1,VEX V5 Robotics Competition,High School
71984,11342A,Sir Lanceabot,CCHS,Christopher Columbus High School,Miami,Florida,United States,1,VEX V5 Robotics Competition,High School
71985,11342B,Vulcan,CCHS,Christopher Columbus High School,Miami,Florida,United States,1,VEX V5 Robotics Competition,High School
71986,11342C,Don't Eat My High Strength Shaft,,CHRISTOPHER COLUMBUS HIGH SCHOOL,Miami,Florida,United States,1,VEX V5 Robotics Competition,High School
71987,11342D,Jonathan Gilbert III,CCHS,Christopher Columbus High School,Miami,Florida,United States,1,VEX V5 Robotics Competition,High School
128453,18019B,SabreTech,,ST BRENDAN CATHOLIC HIGH SCHOOL,Miami,Florida,United States,1,VEX V5 Robotics Competition,High School
156112,18019C,SabreTech,,ST BRENDAN CATHOLIC HIGH SCHOOL,Miami,Florida,United States,1,VEX V5 Robotics Competition,High School
156116,18019D,SabreTech,,ST BRENDAN CATHOLIC HIGH SCHOOL,Miami,Florida,United States,1,VEX V5 Robotics Competition,High School
110454,33418A,The Benjineers,,THE BENJAMIN SCHOOL,Palm Beach Gardens,Florida,United States,1,VEX V5 Robotics Competition,High School
139407,33418X,The Benjineers,,THE BENJAMIN SCHOOL,Palm Beach Gardens,Florida,United States,1,VEX V5 Robotics Competition,High School
172946,33418Y,The Benjineers,,THE BENJAMIN SCHOOL,Palm Beach Gardens,Florida,United States,1,VEX V5 Robotics Competition,High School
128305,34532A,Dragon Robotics,Loophole,PINECREST GLADES PREPARATORY ACADEMY MIDDLE HIGH SCHOOL,Miami,Florida,United States,1,VEX V5 Robotics Competition,High School
174591,34532J,Dragon Robotics,,PINECREST GLADES PREPARATORY ACADEMY MIDDLE HIGH SCHOOL,Miami,Florida,United States,1,VEX V5 Robotics Competition,High School
132605,39792B,Beta Aviators,,ACADEMY FOR INNOVATIVE EDUCATION CHARTER SCHOOL,Miami Springs,Florida,United States,1,VEX V5 Robotics Competition,High School
154282,39792C,Charlie Aviators,,ACADEMY FOR INNOVATIVE EDUCATION CHARTER SCHOOL,Miami Springs,Florida,United States,1,VEX V5 Robotics Competition,High School
154283,39792D,Delta Aviators,,ACADEMY FOR INNOVATIVE EDUCATION CHARTER SCHOOL,Miami Springs,Florida,United States,1,VEX V5 Robotics Competition,High School
154284,39792E,ECHO Aviators,,ACADEMY FOR INNOVATIVE EDUCATION CHARTER SCHOOL,Miami Springs,Florida,United States,1,VEX V5 Robotics Competition,High School
87921,50810A,Incisor,,CITY/PEMBROKE PINES CHARTER HIGH SCHOOL,Pembroke Pines,Florida,United States,1,VEX V5 Robotics Competition,High School
153189,50810R,Crusaders,,CITY/PEMBROKE PINES CHARTER HIGH SCHOOL,Pembroke Pines,Florida,United States,1,VEX V5 Robotics Competition,High School
140773,50810X,Interstellar,Creamy,CITY/PEMBROKE PINES CHARTER HIGH SCHOOL,Pembroke Pines,Florida,United States,1,VEX V5 Robotics Competition,High School
175574,64411B,B>U,,HOWARD D. MCMILLAN MIDDLE SCHOOL,Miami,Florida,United States,1,VEX V5 Robotics Competition,High School
142747,70260A,The Mechalorians,Wall-E,DON SOFFER AVENTURA HIGH SCHOOL,Aventura,Florida,United States,1,VEX V5 Robotics Competition,High School
133872,77788P,Cyber Eagles P,,Calvary Christian Academy,Ft Lauderdale,Florida,United States,1,VEX V5 Robotics Competition,High School
172379,89250X,X-Ray,Pikachu,PINECREST NORTH PREPARATORY (FONTAINEBLEAU CAMPUS),Miami,Florida,United States,1,VEX V5 Robotics Competition,High School
159233,89250Z,Zenith,Gyarados,PINECREST NORTH PREPARATORY (FONTAINEBLEAU CAMPUS),Miami,Florida,United States,1,VEX V5 Robotics Competition,High School
81698,85A,I don't know how to pronounce it,Not Dashiell,Mount Vernon CSD,Mount Vernon,Iowa,United States,1,VEX V5 Robotics Competition,High School
82532,85B,Enganir,Dashiell,MOUNT VERNON HIGH SCHOOL,Mount Vernon,Iowa,United States,1,VEX V5 Robotics Competition,High School
56146,2501B,One way or another,,THOMAS JEFFERSON HIGH SCHOOL,Council Bluffs,Iowa,United States,1,VEX V5 Robotics Competition,High School
153023,2501H,Hooligans,,THOMAS JEFFERSON HIGH SCHOOL,Council Bluffs,Iowa,United States,1,VEX V5 Robotics Competition,High School
54832,2501J,Full Metal Jackets,,THOMAS JEFFERSON HIGH SCHOOL,Council Bluffs,Iowa,United States,1,VEX V5 Robotics Competition,High School
153024,2501S,Shenanigan's,,THOMAS JEFFERSON HIGH SCHOOL,Council Bluffs,Iowa,United States,1,VEX V5 Robotics Competition,High School
56144,2501T,Robo Turtles,,THOMAS JEFFERSON HIGH SCHOOL,Council Bluffs,Iowa,United States,1,VEX V5 Robotics Competition,High School
5976,3018A,Vexcalibur,,,Council Bluffs,Iowa,United States,1,VEX V5 Robotics Competition,High School
48499,5813C,The Emancipators,Abe,ABRAHAM LINCOLN HIGH SCHOOL,Council Bluffs,Iowa,United States,1,VEX V5 Robotics Competition,High School
52441,5813D,Ope it's a Deer,,ABRAHAM LINCOLN HIGH SCHOOL,Council Bluffs,Iowa,United States,1,VEX V5 Robotics Competition,High School
52442,5813E,The Chefs,,ABRAHAM LINCOLN HIGH SCHOOL,Council Bluffs,Iowa,United States,1,VEX V5 Robotics Competition,High School
118668,5813R,The Allen Key,,Abraham Lincoln High School,Council Bluffs,Iowa,United States,1,VEX V5 Robotics Competition,High School
166105,5813Z,Black Angel,,Abraham Lincoln High School,Council Bluffs,Iowa,United States,1,VEX V5 Robotics Competition,High School
126870,12999A,VEX/TSA Panther Coders,,CRESTON HIGH SCHOOL,Creston,Iowa,United States,1,VEX V5 Robotics Competition,High School
109300,12999C,Panther Sparks,,CRESTON HIGH SCHOOL,Creston,Iowa,United States,1,VEX V5 Robotics Competition,High School
133557,12999S,Robonauts,,CRESTON HIGH SCHOOL,Creston,Iowa,United States,1,VEX V5 Robotics Competition,High School
154554,17038A,Trojan Kappa,,WEST MARSHALL HIGH SCHOOL,State Center,Iowa,United States,1,VEX V5 Robotics Competition,High School
79089,25146D,Nice N' Crispy,Crispy,Clear Lake High School,Clear Lake,Iowa,United States,1,VEX V5 Robotics Competition,High School
150832,65892J,Mechanical Monkeys,King Kong,GLENWOOD SENIOR HIGH SCHOOL,Glenwood,Iowa,United States,1,VEX V5 Robotics Competition,High School
150836,65892P,Carnage,Timmy,GLENWOOD SENIOR HIGH SCHOOL,Glenwood,Iowa,United States,1,VEX V5 Robotics Competition,High School
142884,66406A,Supernova Cat,Bobcat,Iowa School for the Deaf,Council Bluffs,Iowa,United States,1,VEX V5 Robotics Competition,High School
178176,14521B,Cyber Gears,,VANGUARD BEETHOVEN,Edinburg,Texas,United States,1,VEX V5 Robotics Competition,High School
157190,18908A,Hawk Wheels,Atom,HARMONY SCHOOL OF EXCELLENCE - LAREDO,Laredo,Texas,United States,1,VEX V5 Robotics Competition,High School
140783,18908H,Mighty Hawks,Rory,HARMONY SCHOOL OF EXCELLENCE - LAREDO,Laredo,Texas,United States,1,VEX V5 Robotics Competition,High School
173679,18908W,ShadowHawks,,HARMONY SCHOOL OF EXCELLENCE - LAREDO,Laredo,Texas,United States,1,VEX V5 Robotics Competition,High School
157194,18908X,Looney Hawks,Silvester,HARMONY SCHOOL OF EXCELLENCE - LAREDO,Laredo,Texas,United States,1,VEX V5 Robotics Competition,High School
178669,23956P,Silver Queen Cyborgs,Silver Mini,PORT ISABEL HIGH SCHOOL,Port Isabel,Texas,United States,1,VEX V5 Robotics Competition,High School
179658,25104D,Fal High Robotics,,FALFURRIAS HIGH SCHOOL,Falfurrias,Texas,United States,1,VEX V5 Robotics Competition,High School
179657,25104F,Fal High Robotics,,FALFURRIAS HIGH SCHOOL,Falfurrias,Texas,United States,1,VEX V5 Robotics Competition,High School
182651,27025B,Novus,Orion,SOUTH TEXAS ISD SCIENCE ACADEMY,Mercedes,Texas,United States,1,VEX V5 Robotics Competition,High School
173430,39541A,Mecha Titans Athena,The Titan,PSJA THOMAS JEFFERSON T-STEM EARLY COLLEGE HIGH SCHOOL,Pharr,Texas,United States,1,VEX V5 Robotics Competition,High School
175138,39541B,Mecha Titans Apollo,El Mecha Titan,PSJA THOMAS JEFFERSON T-STEM EARLY COLLEGE HIGH SCHOOL,Pharr,Texas,United States,1,VEX V5 Robotics Competition,High School
181558,39541C,Mecha Titans Artemis,El Mecha Titan,PSJA THOMAS JEFFERSON T-STEM EARLY COLLEGE HIGH SCHOOL,Pharr,Texas,United States,1,VEX V5 Robotics Competition,High School
180215,42038B,Thunder Cats,,UNITED SOUTH HIGH SCHOOL,Laredo,Texas,United States,1,VEX V5 Robotics Competition,High School
177999,85556A,Lionotics,,PSJA Collegiate High School,San Juan,Texas,United States,1,VEX V5 Robotics Competition,High School
178000,85556B,RoboLions,,PSJA Collegiate High School,San Juan,Texas,United States,1,VEX V5 Robotics Competition,High School
178010,85556C,Lionotics,,PSJA Collegiate High School,San Juan,Texas,United States,1,VEX V5 Robotics Competition,High School
178011,85556D,Lionotics,,PSJA Collegiate High School,San Juan,Texas,United States,1,VEX V5 Robotics Competition,High School
179538,91187A,JB Titans HS,,Jubilee,Pharr,Texas,United States,1,VEX V5 Robotics Competition,High School
180770,92047A,Badger Bots,Bella The Bot,IDEA ELSA COLLEGE PREPARATORY,Elsa,Texas,United States,1,VEX V5 Robotics Competition,High School
180769,92047B,Badger Bots,"Stella, Big Bertha",IDEA ELSA COLLEGE PREPARATORY,Elsa,Texas,United States,1,VEX V5 Robotics Competition,High School
175018,95601X,Dragon Prime,Optimus Prime,IDEA COLLEGE PREPARATORY SAN BENITO,San Benito,Texas,United States,1,VEX V5 Robotics Competition,High School
176899,95601Y,Iron Dragon,Gypsy,IDEA COLLEGE PREPARATORY SAN BENITO,San Benito,Texas,United States,1,VEX V5 Robotics Competition,High School
12208,13A,The Fellas,,THE POTOMAC SCHOOL,Mclean,Virginia,United States,1,VEX V5 Robotics Competition,Middle School
27946,14D,Duck DonutZ,Ducky,Marsteller Middle School,Bristow,Virginia,United States,1,VEX V5 Robotics Competition,Middle School
107243,46R,Rolex,Rolex,Seton School,Manassas,Virginia,United States,1,VEX V5 Robotics Competition,Middle School
30244,1113C,バナナ,バナナ,RIPPON MIDDLE,Woodbridge,Virginia,United States,1,VEX V5 Robotics Competition,Middle School
121876,12914X,OmegaBotz,Omega.3,A-Technology Robotics Corp,Gainesville,Virginia,United States,1,VEX V5 Robotics Competition,Middle School
83090,80508X,¡Korvex!,,Korvex,Ashburn,Virginia,United States,1,VEX V5 Robotics Competition,Middle School
89554,9039A,How The Cookie Crumbles,,BrandywineBOTS Robotics,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,Middle School
125698,9039B,D.E.A.L.,,BrandywineBOTS Robotics,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,Middle School
125703,9039C,Willow,,BrandywineBOTS Robotics,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,Middle School
125699,9039G,Papperclip,,BrandywineBOTS Robotics Club,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,Middle School
125701,9039K,Tiny Gladiator,Tiny Gladiator,BrandywineBOTS Robotics,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,Middle School
125702,9039N,Ace,,BrandywineBOTS Robotics,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,Middle School
131447,9039S,The Last Hope,,BrandywineBOTS Robotics,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,Middle School
59952,3348A,Indians,,Indian River High School,Dagsboro,Delaware,United States,1,VEX V5 Robotics Competition,High School
59953,3348B,Indians,,Indian River High School,Dagsboro,Delaware,United States,1,VEX V5 Robotics Competition,High School
62794,3389B,TecTigers,,Wicomico County Robotics Club,Salisbury,Maryland,United States,1,VEX V5 Robotics Competition,High School
132903,3389X,TecTigers,,PARKSIDE HIGH,Salisbury,Maryland,United States,1,VEX V5 Robotics Competition,High School
55933,8890A,IronRAMS A,Ramberger,DICKINSON (JOHN) HIGH SCHOOL,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,High School
77614,8890B,IronRAMS B,RAMCAR,DICKINSON (JOHN) HIGH SCHOOL,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,High School
161590,8890F,IronRAMS F,The GOAT,DICKINSON (JOHN) HIGH SCHOOL,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,High School
145660,8903G,JROTC Green Knights,,Mount Pleasant High School,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,High School
53275,9020A,Cape Henlopen,,Cape Henlopen High School,Lewes,Delaware,United States,1,VEX V5 Robotics Competition,High School
125704,9039D,Dave's Doughnuts,,BrandywineBOTS Robotics,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,High School
125705,9039F,Ferocity,,BrandywineBOTS Robotics,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,High School
125706,9039H,Harold,,BrandywineBOTS Robotics,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,High School
125707,9039J,Jinx,Jinx,BrandywineBOTS Robotics,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,High School
131445,9039R,Axle-otl,,BrandywineBOTS Robotics,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,High School
131446,9039T,abDUCKted,abDUCKted,BrandywineBOTS Robotics,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,High School
138914,9039V,Donut Dynamics,,BrandywineBOTS Robotics,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,High School
139938,9039Y,The Happybaras,The Happybaras,BrandywineBOTS Robotics,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,High School
139939,9039Z,Zen,,BrandywineBOTS Robotics,Wilmington,Delaware,United States,1,VEX V5 Robotics Competition,High School
170020,19709A,Mechanical Mustangs,,MOT CHARTER SCHOOL,Middletown,Delaware,United States,1,VEX V5 Robotics Competition,High School
178347,34652Z,1:2,,SOMERSET COUNTY TECHNICAL HIGH SCHOOL,Westover,Maryland,United States,1,VEX V5 Robotics Competition,High School
158982,67572A,Cape Vikings,Fred,CAPE HENLOPEN HIGH SCHOOL,Lewes,Delaware,United States,1,VEX V5 Robotics Competition,High School
170077,2624C,CapyVaders,,N/A,St Louis,Missouri,United States,1,VEX V5 Robotics Competition,High School
172319,3707X,The Dynamic Duo,,The Dynamic Duo,Kansas City,Missouri,United States,1,VEX V5 Robotics Competition,High School
37336,3885A,Shockers,Curly,UNITEC CAREER CTR.,Bonne Terre,Missouri,United States,1,VEX V5 Robotics Competition,High School
56650,3885D,Loony Toons Crew D,Marvin the Martian,UNITEC CAREER CTR.,Bonne Terre,Missouri,United States,1,VEX V5 Robotics Competition,High School
50755,5430A,Blue Brains,Simon,Parkway West High School,Chesterfield,Missouri,United States,1,VEX V5 Robotics Competition,High School
32230,5430B,BreakPoint,,Parkway West High School,Chesterfield,Missouri,United States,1,VEX V5 Robotics Competition,High School
61698,9065C,Phantom Robotics,,PLATTE COUNTY HIGH,Platte City,Missouri,United States,1,VEX V5 Robotics Competition,High School
66967,9065H,Phantom Robotics,,PLATTE COUNTY HIGH,Platte City,Missouri,United States,1,VEX V5 Robotics Competition,High School
61406,9065P,Phantom Robotics,Phoenix,PLATTE COUNTY HIGH,Platte City,Missouri,United States,1,VEX V5 Robotics Competition,High School
66968,9065S,Phantom Robotics,Supreme,PLATTE COUNTY HIGH,Platte City,Missouri,United States,1,VEX V5 Robotics Competition,High School
51917,9784A,Wingin-It,Wingin It,TROY BUCHANAN HIGH,Troy,Missouri,United States,1,VEX V5 Robotics Competition,High School
69047,9784C,Midas' Mayhem,,TROY BUCHANAN HIGH,Troy,Missouri,United States,1,VEX V5 Robotics Competition,High School
170152,11811A,Junkers,,Junkers,Kansas City,Missouri,United States,1,VEX V5 Robotics Competition,High School
158443,23851A,We Like Robots,Colorful V3,KIRKWOOD SR. HIGH,Kirkwood,Missouri,United States,1,VEX V5 Robotics Competition,High School
158444,23851B,Kirkwood Robotics Team,,KIRKWOOD SR. HIGH,Kikrwood,Missouri,United States,1,VEX V5 Robotics Competition,High School
121933,36905X,Cyber Nuts Robotics,Cyber Nut,Cyber Nuts Robotics,Kansas City,Missouri,United States,1,VEX V5 Robotics Competition,High School
174068,50130A,Trobots,,PARK HILL HIGH,Kansas City,Missouri,United States,1,VEX V5 Robotics Competition,High School
90752,55732A,( ಠ ͜ʖಠ),https://www.youtube.com/watch?v=Vo3kCBAALxk,Maryville High,Maryville,Missouri,United States,1,VEX V5 Robotics Competition,High School
100750,55732B,[Team Name Here],,Maryville High School,Maryville,Missouri,United States,1,VEX V5 Robotics Competition,High School
114306,59708A,The Loose Screws,,CENTRAL HIGH,Chesterfield,Missouri,United States,1,VEX V5 Robotics Competition,High School
114307,59708B,Sinister Cephalopods,,CENTRAL HIGH,Chesterfield,Missouri,United States,1,VEX V5 Robotics Competition,High School
133270,59708C,Seven Seas,,CENTRAL HIGH,Chesterfield,Missouri,United States,1,VEX V5 Robotics Competition,High School
146401,69955V,HS Roboram,High School Team 3,LADUE HORTON WATKINS HIGH,St. Louis,Missouri,United States,1,VEX V5 Robotics Competition,High School
155591,69955W,Waddlebots,Mr. SteelYoMan,LADUE HORTON WATKINS HIGH,St. Louis,Missouri,United States,1,VEX V5 Robotics Competition,High School
146400,69955X,Gheese,Melvin,LADUE HORTON WATKINS HIGH,St. Louis,Missouri,United States,1,VEX V5 Robotics Competition,High School
177017,95872B,Dragon Brothers,Trogdor,NORTHWEST HIGH,Cedar Hill,Missouri,United States,1,VEX V5 Robotics Competition,High School
133405,338A,Iterated,Aluminum Kaiju,High Caliber Robotics,Louisville,Kentucky,United States,1,VEX V5 Robotics Competition,High School
